MoleculeID,LogP_pred,LogP_predRange,AD_LogP,AD_index_LogP,Conf_index_LogP
Molecule_3232,-1.51,[-1.53:-1.31],1,0.998,0.765
Molecule_3233,-0.92,[-0.95:-0.89],1,0.998,0.894
Molecule_3234,-1.52,[-1.55:-1.52],1,0.998,0.925
Molecule_3235,1.51,[1.48:1.54],1,0.998,0.918
Molecule_3236,6,[5.86:6.14],1,0.998,0.818
Molecule_3237,7.19,[6.15:8.74],1,0.641,0.406
Molecule_3238,6.1,[6.03:6.17],1,0.998,0.911
Molecule_3240,3.02,[1.71:4.33],1,0.501,0.437
Molecule_3241,8.86,[8.81:8.91],1,0.998,0.782
Molecule_3242,6.59,[6:7.27],0,0.2,0.474
Molecule_3244,1.88,[1.83:1.89],1,0.998,0.913
Molecule_3245,1.25,[1.06:1.44],1,0.851,0.867
Molecule_3246,-5,[-5:-4.89],1,0.998,0.731
Molecule_3247,3.63,[3.59:3.67],1,0.998,0.947
Molecule_3248,3.66,[2.99:4.19],1,0.665,0.709
Molecule_3250,-2.6,[-2.72:-2.48],1,0.998,0.857
Molecule_3251,1.29,[1.27:1.31],1,0.998,0.989
Molecule_3252,1,[0.97:1.03],1,0.998,0.911
Molecule_3253,1.52,[1.15:1.89],1,0.774,0.83
Molecule_3255,0.8,[0.78:0.82],1,0.998,0.943
Molecule_3256,6.81,[6:7.78],0,0.419,0.466
Molecule_3257,0.22,[0.2:0.24],1,0.998,0.938
Molecule_3258,3.27,[2.15:3.9],1,0.586,0.474
Molecule_3259,4.27,[4.04:4.5],1,0.761,0.809
Molecule_3260,1.54,[1.46:1.62],1,0.998,0.843
Molecule_3261,1.77,[1.74:1.8],1,0.998,0.951
Molecule_3262,0.46,[-0.02:0.94],1,0.522,0.687
Molecule_3263,3.89,[3.51:4.2],1,0.809,0.758
Molecule_3264,0.9,[0.9:0.94],1,0.998,0.881
Molecule_3265,-1.85,[-3.8:0.1],1,0.492,0.285
Molecule_3266,-0.59,[-0.86:-0.32],1,0.585,0.667
Molecule_3267,1.34,[0.48:2.2],1,0.594,0.625
Molecule_3268,-1.05,[-1.07:-1.03],1,0.998,0.915
Molecule_3269,-0.78,[-2.3:0.8],1,0.445,0.45
Molecule_3270,5.49,[5.37:5.5],1,0.998,0.777
Molecule_3271,0.8,[0.8:0.88],1,0.998,0.861
Molecule_3272,2.9,[2.86:2.9],1,0.998,0.9
Molecule_3273,1.3,[1.28:1.32],1,0.998,0.982
Molecule_3274,3.37,[2.93:3.81],1,0.816,0.772
Molecule_3275,1.43,[1.38:1.48],1,0.998,0.841
Molecule_3276,-0.19,[-0.56:0.18],1,0.57,0.651
Molecule_3277,-0.57,[-0.59:-0.55],1,0.998,0.986
Molecule_3278,1.03,[1:1.06],1,0.998,0.951
Molecule_3279,-1.44,[-3.03:0.54],1,0.621,0.365
Molecule_3280,4.99,[3.99:5.99],1,0.58,0.545
Molecule_3281,4.93,[3.82:6.04],1,0.524,0.463
Molecule_3282,1.99,[1.88:2],1,0.998,0.779
Molecule_3283,-2.4,[-3.2:-1.6],1,0.488,0.596
Molecule_3284,1.16,[1.1:1.22],1,0.998,0.904
Molecule_3285,-0.05,[-0.08:-0.02],1,0.998,0.923
Molecule_3286,-0.39,[-1.51:0.23],1,0.56,0.51
Molecule_3287,3.44,[2.84:4.08],1,0.544,0.674
Molecule_3288,5.45,[5.36:5.45],1,0.998,0.77
Molecule_3289,0.59,[0.55:0.63],1,0.998,0.949
Molecule_3290,6.97,[6.35:7.59],1,0.692,0.63
Molecule_3291,7.6,[7.53:7.67],1,0.998,0.822
Molecule_3292,7.07,[6.13:8.01],1,0.645,0.558
Molecule_3293,0.16,[-1.24:1.56],1,0.26,0.308
Molecule_3294,4.6,[2.96:6.24],1,0.37,0.314
Molecule_3295,3.52,[2.14:5.38],1,0.431,0.312
Molecule_3296,4,[2.22:5.78],1,0.42,0.315
Molecule_3297,3.53,[2.14:5.39],1,0.431,0.311
Molecule_3298,4.12,[2.29:5.95],1,0.402,0.297
Molecule_3299,4.06,[2.25:5.87],1,0.413,0.306
Molecule_3300,4.1,[4.1:4.17],1,0.998,0.752
Molecule_3301,8.06,[7.99:8.06],1,0.998,0.837
Molecule_3302,6.87,[3.94:9.43],1,0.595,0.153
Molecule_3303,5.7,[5.62:5.78],1,0.998,0.792
Molecule_3304,6,[5.91:6.09],1,0.998,0.835
Molecule_3305,0.39,[-0.38:1.16],0,0.259,0.431
Molecule_3306,2.62,[2.59:2.65],1,0.998,0.974
Molecule_3308,3,[2.67:3.33],1,0.776,0.76
Molecule_3309,1.96,[1.89:2.03],1,0.998,0.799
Molecule_3310,0.34,[0.34:0.4],1,0.998,0.775
Molecule_3311,2.53,[2.07:2.99],1,0.746,0.719
Molecule_3312,2.49,[0.28:4.26],1,0.35,0.195
Molecule_3313,0.04,[-2.02:2.14],0,0.154,0.155
Molecule_3314,-1.02,[-1.96:-0.08],0,0.22,0.391
Molecule_3315,-2.5,[-2.59:-2.41],1,0.998,0.786
Molecule_3316,-2.19,[-3.46:-0.92],1,0.501,0.441
Molecule_3317,4.5,[4.4:4.5],1,0.998,0.801
Molecule_3318,-0.95,[-0.95:-0.9],1,0.998,0.841
Molecule_3319,7.2,[5.73:8.67],0,0.347,0.361
Molecule_3320,0.39,[-0.61:1.39],1,0.577,0.538
Molecule_3322,1.24,[1.19:1.29],1,0.998,0.88
Molecule_3323,3.52,[3.49:3.52],1,0.998,0.942
Molecule_3324,1.65,[1.6:1.7],1,0.998,0.907
Molecule_3325,-0.98,[-1.93:-0.03],0,0.25,0.4
Molecule_3326,1.53,[1.53:1.58],1,0.998,0.854
Molecule_3327,NaN,NA,0,0,0
Molecule_3328,2.69,[2.38:3.16],1,0.818,0.698
Molecule_3329,1.52,[0.91:2.1],1,0.559,0.603
Molecule_3330,1.91,[1.81:1.93],1,0.998,0.883
Molecule_3331,-0.68,[-0.8:-0.68],1,0.998,0.746
Molecule_3332,2.1,[2.05:2.1],1,0.998,0.825
Molecule_3333,3.01,[0.8:6.46],0,0.337,0.1
Molecule_3334,1.58,[1.32:1.85],1,0.54,0.763
Molecule_3335,-1.7,[-1.79:-1.61],1,0.998,0.792
Molecule_3336,6.2,[6.16:6.24],1,0.998,0.892
Molecule_3337,3.45,[3.43:3.47],1,0.998,0.968
Molecule_3338,-1.87,[-1.94:-1.8],1,0.998,0.847
Molecule_3339,-0.04,[-0.57:0.49],1,0.347,0.478
Molecule_3340,3.3,[3.27:3.33],1,0.998,0.926
Molecule_3341,-0.4,[-0.51:-0.4],1,0.998,0.768
Molecule_3342,4.91,[4.45:5.37],1,0.75,0.744
Molecule_3343,1.48,[1.43:1.53],1,0.998,0.934
Molecule_3344,-1.95,[-3.92:0.02],1,0.46,0.27
Molecule_3345,8.12,[6:10.59],0,0.306,0.124
Molecule_3346,7.29,[6.5:8.47],1,0.601,0.48
Molecule_3347,-4.05,[-4.3:-3.78],1,0.999,0.866
Molecule_3348,-0.57,[-2.15:1.01],1,0.435,0.369
Molecule_3350,5.46,[4.6:6.32],1,0.383,0.52
Molecule_3351,0.8,[0.76:0.84],1,0.998,0.882
Molecule_3352,-0.31,[-0.32:-0.3],1,0.998,0.934
Molecule_3353,-0.54,[-0.57:-0.51],1,0.998,0.937
Molecule_3354,2.83,[2.37:3.29],1,0.775,0.76
Molecule_3355,-0.17,[-0.21:-0.13],1,0.998,0.966
Molecule_3356,-4.5,[-4.61:-4.39],1,0.998,0.747
Molecule_3357,8.17,[7.53:8.94],1,0.761,0.624
Molecule_3358,0.5,[0.46:0.5],1,0.998,0.861
Molecule_3359,-1.5,[-1.53:-1.5],1,0.998,0.874
Molecule_3360,-0.97,[-1.75:-0.19],1,0.347,0.526
Molecule_3361,-1.82,[-2.6:-1.04],1,0.347,0.478
Molecule_3362,6,[5.91:6.09],1,0.998,0.797
Molecule_3363,4.02,[3.45:4.59],1,0.522,0.588
Molecule_3364,3.71,[3.28:4.14],1,0.653,0.722
Molecule_3365,0.35,[-0.43:1.38],1,0.38,0.45
Molecule_3366,5.93,[4.6:7.16],1,0.541,0.442
Molecule_3367,-2.9,[-2.9:-2.79],1,0.998,0.744
Molecule_3369,-0.43,[-1.4:0.49],0,0.392,0.465
Molecule_3370,3.98,[2.87:5.09],1,0.386,0.417
Molecule_3371,1.03,[-0.38:2.1],0,0.372,0.371
Molecule_3372,-0.37,[-0.39:-0.35],1,0.998,0.984
Molecule_3373,1.67,[1.08:2.26],1,0.679,0.694
Molecule_3374,4.91,[4.84:4.91],1,0.998,0.795
Molecule_3375,1.98,[1.6:2.36],1,0.52,0.684
Molecule_3376,3.46,[2.94:3.98],1,0.523,0.65
Molecule_3377,2.28,[-0.84:5.2],1,0.371,0.1
Molecule_3378,-2.93,[-4.52:-1.13],1,0.507,0.337
Molecule_3379,5.73,[3.3:8.16],1,0.589,0.239
Molecule_3380,3.66,[3.51:3.81],1,0.832,0.829
Molecule_3381,4.57,[4.49:4.65],1,0.998,0.833
Molecule_3382,3.08,[2.63:3.53],1,0.671,0.703
Molecule_3383,5.28,[3.72:6.84],0,0.389,0.331
Molecule_3384,-0.49,[-1.23:0.25],1,0.497,0.574
Molecule_3385,-1.57,[-2.7:-0.16],1,0.469,0.396
Molecule_3386,3.39,[3.36:3.42],1,0.998,0.968
Molecule_3387,1.98,[-0.2:4.29],1,0.505,0.288
Molecule_3388,2,[1.97:2.03],1,0.998,0.919
Molecule_3389,1.74,[1.29:2.19],1,0.356,0.556
Molecule_3390,1.55,[1.17:1.93],1,0.54,0.676
Molecule_3392,-0.09,[-0.1:0.06],1,0.998,0.712
Molecule_3393,2.52,[1.45:3.39],1,0.465,0.486
Molecule_3394,4.7,[2.85:6.55],0,0.549,0.333
Molecule_3395,4.4,[2.51:6.29],0,0.504,0.319
Molecule_3396,-1.41,[-2.88:0.06],1,0.568,0.403
Molecule_3397,-1.12,[-2.67:0.2],1,0.588,0.394
Molecule_3398,4.35,[4.28:4.42],1,0.998,0.79
Molecule_3399,2.82,[2.55:3.39],1,0.757,0.664
Molecule_3400,-0.8,[-0.97:-0.56],1,0.706,0.809
Molecule_3401,-0.11,[-2.08:1.86],1,0.243,0.195
Molecule_3402,3.93,[1.75:6.11],1,0.454,0.229
Molecule_3403,4.79,[4.67:4.8],1,0.998,0.788
Molecule_3404,1.28,[1.24:1.28],1,0.998,0.875
Molecule_3405,2.69,[1.64:3.7],1,0.567,0.624
Molecule_3406,2.57,[2.3:2.81],1,0.605,0.743
Molecule_3407,1.91,[1.15:2.67],1,0.571,0.66
Molecule_3408,-1.89,[-3.46:-0.32],1,0.518,0.395
Molecule_3409,5,[4.02:5.98],1,0.432,0.461
Molecule_3410,-3.17,[-3.3:-3.04],1,0.998,0.781
Molecule_3411,4.62,[4.24:5],1,0.552,0.596
Molecule_3412,1.87,[1.85:1.89],1,0.998,0.991
Molecule_3413,-1.02,[-1.54:-0.5],1,0.501,0.657
Molecule_3414,2.83,[1.97:3.69],1,0.628,0.596
Molecule_3415,4.15,[3.32:4.98],1,0.537,0.628
Molecule_3416,3.46,[2.86:4.06],1,0.528,0.64
Molecule_3417,3.05,[3.01:3.09],1,0.998,0.869
Molecule_3418,4.32,[4.02:4.62],1,0.809,0.798
Molecule_3419,-3.58,[-3.59:-3.45],1,0.998,0.747
Molecule_3421,5.45,[5.35:5.45],1,0.998,0.751
Molecule_3422,-2.37,[-3.91:-0.83],1,0.251,0.259
Molecule_3423,4.82,[4.72:4.82],1,0.998,0.779
Molecule_3424,2.4,[2.35:2.74],1,0.998,0.704
Molecule_3425,-1.44,[-2.64:-0.24],1,0.349,0.396
Molecule_3426,1.9,[1.85:1.95],1,0.998,0.86
Molecule_3427,0.98,[-0.84:2.8],1,0.591,0.346
Molecule_3428,5.18,[3.68:6.68],1,0.642,0.421
Molecule_3429,-1.29,[-1.71:-0.87],1,0.521,0.642
Molecule_3430,-1.42,[-2.36:-0.48],1,0.402,0.521
Molecule_3431,8.3,[8.21:8.39],1,0.998,0.933
Molecule_3432,6.99,[6.71:7],1,0.998,0.667
Molecule_3433,3.71,[3.71:3.76],1,0.998,0.859
Molecule_3434,1.78,[1.74:1.82],1,0.998,0.98
Molecule_3435,2.56,[2.08:3.17],1,0.651,0.665
Molecule_3436,-0.03,[-1.74:1.68],1,0.525,0.362
Molecule_3437,3.7,[3.66:3.74],1,0.998,0.868
Molecule_3438,4.07,[3.35:4.79],1,0.648,0.654
Molecule_3439,1.2,[0.76:1.64],1,0.764,0.749
Molecule_3441,0.11,[-0.02:0.24],1,0.998,0.807
Molecule_3442,5.16,[3.39:6.7],1,0.623,0.36
Molecule_3443,-0.72,[-1.31:-0.27],1,0.53,0.631
Molecule_3444,4.58,[4.55:4.58],1,0.998,0.864
Molecule_3445,1.9,[1.89:1.91],1,0.998,0.965
Molecule_3446,-0.2,[-0.34:-0.06],1,0.998,0.753
Molecule_3447,1.38,[1.34:1.42],1,0.998,0.96
Molecule_3448,0.3,[0.3:0.32],1,0.998,0.963
Molecule_3449,1.36,[1.36:1.44],1,0.998,0.751
Molecule_3450,6.38,[4.33:8.43],1,0.352,0.221
Molecule_3451,-1.97,[-3.25:-0.69],1,0.496,0.41
Molecule_3452,1.71,[-0.46:3.9],1,0.526,0.268
Molecule_3453,4.42,[2.09:6.75],1,0.339,0.199
Molecule_3454,8.41,[7.53:9.45],1,0.554,0.492
Molecule_3455,1.22,[0.74:1.7],1,0.596,0.712
Molecule_3456,-3.92,[-3.93:-3.68],1,0.998,0.681
Molecule_3457,7.71,[6.75:8.67],1,0.565,0.54
Molecule_3458,1.6,[1.48:1.72],1,0.998,0.811
Molecule_3459,5.66,[4.91:6.41],1,0.6,0.642
Molecule_3460,2.13,[2.13:2.17],1,0.998,0.868
Molecule_3461,-0.78,[-1.08:-0.4],1,0.568,0.699
Molecule_3462,0.46,[0.12:0.8],1,0.432,0.636
Molecule_3463,0.53,[-0.01:1.07],1,0.522,0.612
Molecule_3464,1.6,[1.24:1.96],1,0.596,0.703
Molecule_3465,2.04,[2.01:2.07],1,0.998,0.939
Molecule_3466,-2.15,[-2.85:-1.45],1,0.53,0.543
Molecule_3467,-0.04,[-0.04:0.03],1,0.998,0.816
Molecule_3468,1,[0.49:1.55],1,0.571,0.678
Molecule_3469,0.04,[-0.3:0.3],1,0.622,0.703
Molecule_3470,-3.77,[-3.77:-3.68],1,0.998,0.772
Molecule_3471,4.5,[2.54:6.46],1,0.464,0.3
Molecule_3472,1.01,[0.95:1.01],1,0.998,0.825
Molecule_3474,-0.77,[-0.77:-0.73],1,0.998,0.898
Molecule_3475,4.93,[4.89:4.97],1,0.998,0.854
Molecule_3476,4.19,[4.16:4.22],1,0.998,0.897
Molecule_3477,4.89,[4.81:4.89],1,0.998,0.814
Molecule_3478,-1.62,[-3.1:-0.14],1,0.389,0.365
Molecule_3479,0.05,[0.05:0.09],1,0.998,0.92
Molecule_3480,1.76,[0.87:2.65],1,0.608,0.596
Molecule_3481,-0.24,[-0.24:-0.19],1,0.998,0.842
Molecule_3482,1.97,[1.95:1.99],1,0.998,0.964
Molecule_3483,2.68,[2.2:3.31],1,0.714,0.673
Molecule_3484,-1.35,[-1.4:-1.3],1,0.998,0.948
Molecule_3485,7.77,[7.37:8.17],1,0.758,0.773
Molecule_3486,3.71,[3.03:4.54],1,0.607,0.679
Molecule_3487,3.21,[3.17:3.25],1,0.998,0.862
Molecule_3488,4.14,[4.08:4.14],1,0.998,0.813
Molecule_3489,7.57,[6.34:8.71],0,0.462,0.457
Molecule_3490,4.1,[4.03:4.1],1,0.998,0.805
Molecule_3492,7.45,[7.4:7.5],1,0.998,0.961
Molecule_3493,0.1,[-0.5:0.7],1,0.501,0.684
Molecule_3494,6.81,[5.5:8.12],0,0.331,0.332
Molecule_3496,3.85,[1.83:5.87],1,0.585,0.297
Molecule_3497,8.14,[8.09:8.14],1,0.998,0.865
Molecule_3498,-2.6,[-3.99:-1.21],0,0.338,0.366
Molecule_3499,4.55,[4.02:5.08],1,0.771,0.757
Molecule_3500,1.22,[1.11:1.33],1,0.998,0.79
Molecule_3501,5.7,[5.63:5.77],1,0.998,0.896
Molecule_3502,-2.91,[-4.13:-1.69],1,0.73,0.54
Molecule_3503,0.43,[0.28:0.58],1,0.603,0.725
Molecule_3504,6.39,[6.33:6.45],1,0.998,0.957
Molecule_3505,0.07,[-0.38:0.52],1,0.257,0.511
Molecule_3506,7.1,[7.08:7.12],1,0.998,0.951
Molecule_3507,6.48,[4.69:8.27],0,0.487,0.326
Molecule_3508,3.14,[3:3.15],1,0.998,0.722
Molecule_3509,7.84,[6:9.95],0,0.42,0.229
Molecule_3510,0.56,[-1.58:2.7],1,0.343,0.192
Molecule_3511,-1.61,[-2.63:-0.59],1,0.365,0.439
Molecule_3512,1.42,[0.8:2.04],1,0.568,0.649
Molecule_3513,-3.08,[-4.5:-1.66],0,0.404,0.389
Molecule_3514,-2.91,[-4.1:-1.72],1,0.749,0.553
Molecule_3515,1.54,[1.12:1.96],1,0.375,0.571
Molecule_3516,5.78,[5.2:6.2],1,0.663,0.635
Molecule_3517,5.51,[3.93:7.09],1,0.663,0.414
Molecule_3518,8.35,[7.72:8.98],1,0.685,0.607
Molecule_3519,1.37,[-1.02:3.76],1,0.585,0.239
Molecule_3520,-2.87,[-4.21:-1.53],1,0.63,0.48
Molecule_3521,0.28,[0.25:0.31],1,0.998,0.948
Molecule_3522,6.08,[4.25:7.91],1,0.548,0.348
Molecule_3523,5.53,[3.85:7.21],1,0.581,0.377
Molecule_3524,-1.79,[-2.65:-1.1],1,0.546,0.572
Molecule_3525,3.26,[2.7:4],1,0.668,0.631
Molecule_3526,3.55,[3.49:3.61],1,0.998,0.87
Molecule_3527,1.04,[-0.57:2.46],1,0.425,0.332
Molecule_3529,0.09,[0.05:0.13],1,0.998,0.925
Molecule_3530,-1.01,[-1.06:-0.96],1,0.998,0.956
Molecule_3531,2.93,[1.35:4.51],1,0.466,0.388
Molecule_3532,5.95,[5.68:6.2],1,0.478,0.629
Molecule_3533,6.28,[5.99:6.57],1,0.528,0.639
Molecule_3534,0.28,[-1.26:1.53],1,0.526,0.43
Molecule_3535,0.01,[0:0.14],1,0.998,0.752
Molecule_3536,-1.75,[-2.49:-1.12],1,0.614,0.574
Molecule_3537,1.99,[0.88:3.1],1,0.537,0.532
Molecule_3538,3.8,[3.75:3.8],1,0.998,0.836
Molecule_3539,6.46,[6.46:6.51],1,0.998,0.874
Molecule_3540,3.2,[3.16:3.24],1,0.998,0.931
Molecule_3541,7.56,[6.27:8.85],1,0.662,0.494
Molecule_3542,1.94,[1.9:1.98],1,0.998,0.883
Molecule_3543,6.11,[5.51:6.71],1,0.575,0.622
Molecule_3545,-2.72,[-3.89:-1.14],1,0.586,0.429
Molecule_3546,-2.72,[-3.89:-1.14],1,0.586,0.429
Molecule_3547,-3.87,[-5.14:-2.63],0,0.121,0.287
Molecule_3548,7.84,[7.44:8.23],1,0.621,0.706
Molecule_3549,3.69,[3.14:4.24],1,0.373,0.597
Molecule_3550,2.28,[1.81:2.75],1,0.644,0.706
Molecule_3551,1.4,[1.35:1.45],1,0.998,0.935
Molecule_3552,4.79,[4.72:4.79],1,0.998,0.81
Molecule_3553,4.38,[4.22:4.38],1,0.998,0.698
Molecule_3554,1.82,[1.3:2.34],1,0.369,0.512
Molecule_3555,-3.96,[-4.04:-3.88],1,0.998,0.761
Molecule_3556,-0.15,[-0.18:-0.12],1,0.998,0.939
Molecule_3557,0.07,[0.01:0.19],1,0.998,0.719
Molecule_3560,5.95,[5.95:5.98],1,0.998,0.881
Molecule_3561,4.65,[4:5.3],1,0.558,0.634
Molecule_3562,0.14,[-0.42:0.7],1,0.343,0.464
Molecule_3563,6.88,[5.7:8.16],1,0.58,0.482
Molecule_3565,3.44,[3.39:3.49],1,0.998,0.91
Molecule_3566,-2.35,[-4:-0.7],1,0.403,0.321
Molecule_3567,-0.32,[-0.34:-0.3],1,0.998,0.949
Molecule_3568,-1.7,[-2.33:-1.07],1,0.446,0.546
Molecule_3569,4.29,[4:4.58],1,0.772,0.792
Molecule_3570,3.26,[2.24:4.04],1,0.439,0.489
Molecule_3571,-3.01,[-4.3:-1.45],1,0.779,0.484
Molecule_3572,-0.88,[-1.56:-0.2],1,0.552,0.615
Molecule_3573,6.7,[6.2:7.22],0,0.237,0.496
Molecule_3574,6.41,[5.64:7.18],0,0.369,0.486
Molecule_3575,-2.79,[-4.68:-0.9],0,0.275,0.216
Molecule_3576,5.13,[5.12:5.14],1,0.998,0.984
Molecule_3577,1,[0.53:1.47],1,0.677,0.725
Molecule_3578,1.71,[0.81:2.61],0,0.14,0.366
Molecule_3579,-1.86,[-2.8:-0.75],1,0.261,0.398
Molecule_3580,5.85,[3.54:8.16],0,0.251,0.149
Molecule_3581,0.54,[-0.23:1.43],1,0.209,0.48
Molecule_3582,3.33,[2.31:4.35],1,0.372,0.469
Molecule_3583,4.77,[4.3:5.29],1,0.548,0.642
Molecule_3584,4.46,[3.39:5.53],1,0.999,0.627
Molecule_3585,2.82,[1.75:3.8],1,0.515,0.573
Molecule_3586,2.73,[2.73:2.78],1,0.998,0.838
Molecule_3587,-0.72,[-2.59:1.15],1,0.482,0.322
Molecule_3588,8.13,[6.76:9.29],1,0.439,0.568
Molecule_3589,2.8,[2.78:2.82],1,0.998,0.895
Molecule_3590,6.23,[6.04:6.42],1,0.608,0.735
Molecule_3592,8.32,[6.94:9.7],1,0.686,0.473
Molecule_3593,3.87,[3.39:4.64],1,0.707,0.622
Molecule_3594,5.15,[5.11:5.19],1,0.998,0.973
Molecule_3595,4.73,[4.31:5.15],1,0.657,0.691
Molecule_3596,5.73,[5.26:6.2],1,0.663,0.687
Molecule_3597,2.94,[2.76:3.1],1,0.887,0.89
Molecule_3598,3.65,[2.26:4.57],1,0.83,0.524
Molecule_3599,6.83,[5.97:7.69],0,0.427,0.501
Molecule_3600,5.75,[5.21:6.29],1,0.658,0.658
Molecule_3601,6.83,[6.07:7.59],1,0.648,0.581
Molecule_3602,-0.5,[-1.9:0.9],1,0.492,0.41
Molecule_3603,6.63,[6.02:7.24],1,0.489,0.603
Molecule_3604,6.64,[6.03:7.25],1,0.456,0.591
Molecule_3606,4.92,[3.8:6.11],0,0.246,0.371
Molecule_3608,6.64,[6.03:7.25],1,0.461,0.592
Molecule_3611,1.38,[0.82:1.94],1,0.549,0.627
Molecule_3612,6.91,[6.02:7.63],1,0.638,0.572
Molecule_3613,7.9,[7.86:7.9],1,0.998,0.894
Molecule_3614,4.56,[4.56:4.6],1,0.998,0.894
Molecule_3615,2.5,[2.44:2.56],1,0.998,0.839
Molecule_3616,5.56,[2.7:8.42],1,0.577,0.157
Molecule_3617,3.4,[1.72:5.08],1,0.437,0.345
Molecule_3618,5.86,[5.18:6.56],1,0.408,0.535
Molecule_3619,-1.43,[-2.09:-0.77],1,0.389,0.558
Molecule_3620,1.4,[1.4:1.48],1,0.998,0.784
Molecule_3621,2.1,[1.56:2.65],1,0.643,0.702
Molecule_3622,8.01,[7.1:8.84],1,0.557,0.559
Molecule_3623,3.37,[2.46:4.28],1,0.425,0.517
Molecule_3624,2,[1.15:2.85],1,0.553,0.622
Molecule_3625,2.91,[0.14:5.68],0,0.103,0.1
Molecule_3626,4.54,[4.5:4.58],1,0.998,0.948
Molecule_3629,-0.49,[-2.23:0.9],1,0.293,0.229
Molecule_3630,4.05,[3.59:4.5],1,0.716,0.684
Molecule_3631,-2.38,[-4.02:-0.74],0,0.487,0.342
Molecule_3632,6.76,[6:7.7],0,0.428,0.474
Molecule_3633,7.12,[6.05:8.19],0,0.501,0.465
Molecule_3634,6.61,[5.29:7.93],0,0.455,0.413
Molecule_3635,3.97,[3.3:4.64],1,0.774,0.69
Molecule_3636,6.27,[5.12:7.75],1,0.378,0.376
Molecule_3637,5.18,[4.52:5.84],1,0.465,0.647
Molecule_3638,4.19,[1.22:7.16],1,0.433,0.1
Molecule_3639,2.02,[1.32:2.72],1,0.471,0.536
Molecule_3640,4.45,[2.53:6.72],1,0.412,0.212
Molecule_3641,5.41,[4.9:5.92],1,0.575,0.677
Molecule_3642,2.75,[2.51:2.99],1,0.671,0.731
Molecule_3643,0.12,[-1.06:1.3],1,0.48,0.48
Molecule_3644,3.16,[2.71:3.61],1,0.799,0.758
Molecule_3645,-1.41,[-3.39:1.33],0,0.198,0.1
Molecule_3646,3.03,[1.34:4.72],1,0.393,0.275
Molecule_3647,-0.38,[-3:2.62],1,0.367,0.1
Molecule_3648,2.7,[2.24:3.16],0,0.334,0.542
Molecule_3649,4.36,[3.53:5.32],0,0.464,0.526
Molecule_3650,-1.26,[-1.35:-1.17],1,0.998,0.817
Molecule_3651,2.22,[2.16:2.22],1,0.998,0.829
Molecule_3652,0.58,[0.53:0.58],1,0.998,0.909
Molecule_3653,1.73,[0.68:2.78],1,0.598,0.555
Molecule_3654,-0.2,[-0.21:-0.19],1,0.998,0.929
Molecule_3655,2.66,[2.02:3.3],1,0.587,0.615
Molecule_3656,6.58,[4.7:8.46],0,0.47,0.292
Molecule_3657,0.98,[0.89:1.07],1,0.998,0.782
Molecule_3658,3.19,[3.16:3.22],1,0.998,0.929
Molecule_3659,4.3,[4.26:4.3],1,0.998,0.871
Molecule_3660,0.02,[0.01:0.22],1,0.998,0.7
Molecule_3661,3.18,[3.18:3.22],1,0.998,0.896
Molecule_3662,6.37,[5.11:7.63],0,0.443,0.423
Molecule_3663,3.73,[3.68:3.78],1,0.998,0.931
Molecule_3664,-0.17,[-0.18:-0.03],1,0.998,0.729
Molecule_3665,2.2,[2.16:2.2],1,0.998,0.879
Molecule_3666,3.39,[3.34:3.44],1,0.998,0.902
Molecule_3667,0.24,[0.23:0.25],1,0.998,0.961
Molecule_3668,5.5,[5.5:5.55],1,0.998,0.834
Molecule_3669,2.98,[2.76:3.2],1,0.55,0.709
Molecule_3670,-0.46,[-0.46:-0.42],1,0.998,0.857
Molecule_3671,1.34,[1.23:1.35],1,0.998,0.773
Molecule_3672,-2.38,[-2.41:-2.35],1,0.998,0.924
Molecule_3673,6.64,[6.03:7.25],1,0.461,0.592
Molecule_3674,2.26,[2.21:2.31],1,0.998,0.974
Molecule_3675,4.07,[4.05:4.09],1,0.998,0.957
Molecule_3676,4.5,[4.46:4.54],1,0.998,0.925
Molecule_3677,4.87,[3.45:6.29],1,0.52,0.495
Molecule_3678,1.75,[1.71:1.79],1,0.998,0.949
Molecule_3679,1.7,[1.65:1.75],1,0.998,0.949
Molecule_3680,3.61,[2.82:4.4],1,0.365,0.498
Molecule_3681,0.24,[-0.7:1.18],1,0.406,0.5
Molecule_3682,1.71,[0.43:2.99],1,0.667,0.479
Molecule_3683,1.69,[1.65:1.73],1,0.998,0.945
Molecule_3684,8.17,[5.31:11.03],1,0.452,0.103
Molecule_3685,7.84,[4.89:10.79],1,0.43,0.1
Molecule_3686,0.29,[0.25:0.33],1,0.998,0.906
Molecule_3687,-1.53,[-1.59:-1.47],1,0.998,0.962
Molecule_3689,-3.98,[-4.91:-3.05],0,0.404,0.476
Molecule_3690,6.37,[6.16:6.37],1,0.998,0.667
Molecule_3691,0.3,[0.2:0.3],1,0.998,0.74
Molecule_3692,-0.75,[-0.75:-0.66],1,0.998,0.788
Molecule_3694,1.7,[1.7:1.79],1,0.998,0.815
Molecule_3695,4.86,[2.97:6.75],0,0.557,0.325
Molecule_3696,7.54,[7.49:7.54],1,0.998,0.81
Molecule_3697,6.5,[6.42:6.58],1,0.998,0.892
Molecule_3698,6.1,[6.01:6.1],1,0.998,0.811
Molecule_3699,-3.82,[-3.84:-3.8],1,0.998,0.975
Molecule_3700,4.2,[4.15:4.25],1,0.998,0.948
Molecule_3701,0.82,[0.82:0.85],1,0.998,0.962
